transaction_id,vendor_id,invoice_number,txn_date,amount,currency,gl_account,description
T004163,V0187,INV-38478,2024-07-09,300.21,GBP,6000,Air travel
T004164,V0047,INV-32615,07 Jun 2024,53.52,GBP,6400,Freight
T004165,V0158,INV-38062,02/25/2025,250.62,GBP,6100,Software licence
T004166,V0188,INV-65980,30 Nov 2024,966.04,GBP,6500,Freight
T004167,V0020,INV-93932,06/11/2024,290.87,GBP,6100,Freight
T004168,V0141,INV-28857,30 Aug 2024,307.65,GBP,6100,Air travel
T004169,V0168,INV-57669,07/09/2024,1193.94,GBP,6400,Freight
T004170,V0053,INV-51969,11/11/2024,184.35,GBP,6200,Ad spend
T004171,V0032,INV-74107,19/04/2025,73.92,GBP,6500,Advisory fee
T004172,V0127,INV-38687,14/06/2024,338.09,GBP,6300,Air travel
T004173,V0064,INV-12563,06/12/2024,£236.85,GBP,6200,Air travel
T004174,V0148,INV-75289,2024-04-29,139.37,GBP,6100,Ad spend
T004175,V0155,INV-86318,03/25/2025,332.65,GBP,6000,Office supplies
T004176,V0147,INV-32849,26/03/2025,£692.74,GBP,6000,Office supplies
T004177,V0015,INV-53399,09 Sep 2024,399.33,GBP,6500,Freight
T004178,V0120,INV-79074,05/24/2025,565.48,GBP,6500,Software licence
T004179,V0055,INV-74268,2024-11-30,2965.34,GBP,6100,Freight
T004180,V0143,INV-78019,2024-09-05,276.67,GBP,6100,Office supplies
T004181,V0008,INV-98502,10 Apr 2024,547.95,GBP,6100,Air travel
T004182,V0102,INV-17115,07/11/2024,230.41,GBP,6100,Software licence
T004183,V0012,INV-44774,15/05/2025,£159.02,GBP,6400,Advisory fee
T004184,V0120,INV-77977,30/05/2025,212.00,GBP,6400,Freight
T004185,V0113,INV-55785,2024-08-03,238.26,GBP,6500,Advisory fee
T004186,V0185,INV-58784,06/10/2025,£599.10,GBP,6200,Office supplies
T004187,V0061,INV-93548,02/07/2025,5345.36,GBP,6000,Software licence
T004188,V0052,INV-12272,2024-10-11,183.53,GBP,6200,Office supplies
T004189,V0100,INV-94594,2024-03-24,255.11,GBP,6400,Freight
T004190,V0083,INV-24349,16 Apr 2025,376.37,GBP,6000,Air travel
T004191,V0042,INV-37531,04/05/2024,£623.52,GBP,6000,Office supplies
T004192,V0165,INV-85653,06/20/2024,"£95,000.00",GBP,6500,Freight
T004193,V0192,INV-55645,2024-01-25,1656.57,GBP,6000,Air travel
T004194,V0051,INV-72648,2024-10-10,27.97,GBP,6500,Advisory fee
T004195,V0131,INV-35277,28 Feb 2024,29.21,GBP,6400,Office supplies
T004196,V0002,INV-85569,2025-03-01,£233.82,GBP,6300,Software licence
T004197,V0054,INV-87789,26/05/2025,1348.88,GBP,6000,Freight
T004198,V0030,INV-29029,2025-02-11,72.08,GBP,6000,Advisory fee
T004199,V0039,INV-29895,28 Apr 2024,14.76,GBP,6100,Office supplies
T004200,V0031,INV-70338,23 Feb 2025,756.19,GBP,6300,Advisory fee
T004201,V0036,INV-17012,04/27/2024,£527.43,GBP,6400,Advisory fee
T004202,V0173,INV-21696,2024-04-28,121.60,GBP,6000,Ad spend
T004203,V0104,INV-23697,12/05/2024,136.44,GBP,6100,Software licence
T004204,V0031,INV-90938,2024-02-02,138.83,GBP,6300,Office supplies
T004205,V0186,INV-54949,24/03/2025,455.59,GBP,6100,Office supplies
T004206,V0160,INV-38061,02/07/2024,202.56,GBP,6200,Freight
T004207,V0050,INV-66550,24/01/2025,694.69,GBP,6200,Office supplies
T004208,V0138,INV-11757,02 Jul 2024,17.46,GBP,6300,Advisory fee
T004209,V0171,INV-49513,06/17/2025,157.19,GBP,6000,Office supplies
T004210,V0196,INV-46968,29 Jun 2024,£116.90,GBP,6000,Software licence
T004211,V0073,INV-12976,08 Feb 2025,304.30,GBP,6500,Freight
T004212,V0036,INV-54191,01/09/2024,223.22,GBP,6400,Advisory fee
T004213,V0084,INV-27646,02/06/2024,970.32,GBP,6400,Air travel
T004214,V0097,INV-26883,18/01/2024,£52.18,GBP,6400,Office supplies
T004215,V0180,INV-58067,12/24/2024,424.13,GBP,6500,Ad spend
T004216,V0017,INV-95872,01/02/2024,745.59,GBP,6100,Advisory fee
T004217,V0171,INV-84562,2024-12-19,"3,109.80",GBP,6100,Advisory fee
T004218,V0150,INV-75084,01/18/2024,£237.47,GBP,6000,Office supplies
T004219,V0117,INV-25551,25/05/2024,£576.46,GBP,6200,Office supplies
T004220,V0109,INV-57056,30/11/2024,55.46,GBP,6400,Air travel
T004221,V0100,INV-50231,05/13/2024,£29.05,GBP,6100,Software licence
T004222,V0067,INV-19823,06/08/2024,1021.73,GBP,6000,Office supplies
T004223,V0124,INV-17053,03/08/2025,£400.97,GBP,6000,Air travel
T004224,V0158,INV-31227,2025-05-05,,GBP,6100,Freight
T004225,V0127,INV-46428,03/02/2024,89.06,GBP,6100,Freight
T004226,V0159,INV-18063,29/03/2025,714.72,GBP,6500,Advisory fee
T004227,V0022,INV-66521,12 Mar 2025,"£3,151.71",GBP,6400,Software licence
T004228,V0106,INV-39910,2024-05-13,640.13,GBP,6100,Air travel
T004229,V0136,INV-95209,19/04/2024,546.89,GBP,6200,Air travel
T004230,V0067,INV-30787,01/08/2024,407.24,GBP,6100,Advisory fee
T004231,V0182,INV-47415,2024-02-03,£71.67,GBP,6100,Software licence
T004232,V0032,INV-12209,01/06/2025,"£1,792.08",GBP,6300,Ad spend
T004233,V0145,INV-93864,07 Apr 2025,206.04,GBP,6200,Ad spend
T004234,V0079,INV-91645,03/07/2024,702.70,GBP,6200,Ad spend
T004235,V0152,INV-98744,22 Dec 2024,72.29,GBP,6200,Air travel
T004236,V0109,INV-32607,2024-09-09,110.23,GBP,6200,Ad spend
T004237,V0028,INV-27938,09/14/2024,1955.88,GBP,6300,Ad spend
T004238,V0001,INV-24491,15 Feb 2024,275.33,GBP,6400,Software licence
T004239,V0197,INV-25533,10/06/2025,"£1,995.41",GBP,6000,Software licence
T004240,V0054,INV-13492,02/26/2025,370.16,GBP,6400,Office supplies
T004241,V0026,INV-68894,02/12/2025,£53.19,GBP,6200,Software licence
T004242,V0126,INV-31217,09/03/2025,"1,076.29",GBP,6400,Software licence
T004243,V0140,INV-11720,13/06/2025,210.84,GBP,6000,Advisory fee
T004244,V0172,INV-58004,04/03/2025,870.06,GBP,6000,Office supplies
T004245,V0152,INV-13995,20 Apr 2024,£414.77,GBP,6200,Advisory fee
T004246,V0016,INV-70746,03/27/2024,73.89,GBP,6100,Freight
T004247,V0011,INV-63554,2025-04-08,483.34,GBP,6000,Office supplies
T004248,V0014,INV-70548,22 Aug 2024,"£4,518.09",GBP,6200,Software licence
T004249,V0013,INV-47712,04 Jan 2025,£693.87,GBP,6400,Air travel
T004250,V0126,INV-49352,23/07/2024,£378.69,GBP,6300,Office supplies
T004251,V0030,INV-35762,26 Jan 2024,"1,316.69",GBP,6000,Freight
T004252,V0112,INV-33819,12/23/2024,"90,000.00",GBP,6400,Freight
T004253,V0174,INV-56574,04/02/2025,508.0,GBP,6300,Advisory fee
T004254,V0110,INV-88139,09/16/2024,121.41,GBP,6300,Software licence
T004255,V0053,INV-25793,01/06/2024,521.77,GBP,6200,Office supplies
T004256,V0172,INV-36262,16 Feb 2025,1260.15,GBP,6100,Ad spend
T004257,V0066,INV-67340,07/02/2025,160.83,GBP,6300,Office supplies
T004258,V0021,INV-56299,06 Mar 2024,1933.23,GBP,6400,Office supplies
T004259,V0036,INV-72259,20 Jan 2024,364.72,GBP,6000,Software licence
T004260,V0069,INV-62819,28/02/2025,151.94,GBP,6300,Software licence
T004261,V0080,INV-53297,01/26/2024,"1,208.81",GBP,6000,Software licence
T004262,V0013,INV-68580,2025-05-12,294.28,GBP,6500,Ad spend
T004263,V0032,INV-43071,08/02/2024,£930.26,GBP,6000,Advisory fee
T004264,V0168,INV-44431,08/29/2024,292.68,GBP,6400,Freight
T004265,V0018,INV-83783,03 Oct 2024,377.73,GBP,6400,Software licence
T004266,V0081,INV-42675,08 Mar 2024,694.31,GBP,6200,Office supplies
T004267,V0011,INV-43491,28/05/2025,555.57,GBP,6000,Freight
T004268,V0077,INV-94749,23/05/2025,"£9,500.00",GBP,6300,Freight
T004269,V0136,INV-74595,08/17/2024,£117.52,GBP,6500,Software licence
T004270,V0051,INV-70718,2025-03-25,1121.42,GBP,6500,Software licence
T004271,V0107,INV-60098,26 Oct 2024,348.85,GBP,6000,Ad spend
T004272,V0098,INV-23051,01/06/2024,£226.76,GBP,6100,Ad spend
T004273,V0074,INV-16436,11 May 2025,£90.52,GBP,6300,Freight
T004274,V0069,INV-42537,26 Aug 2024,123.01,GBP,6100,Air travel
T004275,V0112,INV-33988,03 Aug 2024,43.64,GBP,6500,Advisory fee
T004276,V0132,INV-97783,2024-10-23,£360.90,GBP,6400,Freight
T004277,V0030,INV-90025,01/04/2025,208.87,GBP,6000,Software licence
T004278,V0183,INV-44617,18 Jun 2024,£139.32,GBP,6300,Advisory fee
T004279,V0036,INV-13448,08/07/2024,374.30,GBP,6300,Software licence
T004280,V0132,INV-70390,06/24/2024,£602.07,GBP,6000,Software licence
T004281,V0106,INV-17198,2024-06-11,4034.02,GBP,6500,Advisory fee
T004282,V0169,INV-13595,22/09/2024,76.47,GBP,6000,Freight
T004283,V0022,INV-40829,2025-01-13,"1,444.21",GBP,6500,Advisory fee
T004284,V0193,INV-90636,06/09/2025,1176.63,GBP,6400,Freight
T004285,V0200,INV-86639,04/04/2025,171.23,GBP,6100,Software licence
T004286,V0022,INV-68255,23 Jan 2024,£504.50,GBP,6500,Freight
T004287,V9627,INV-92045,2024-10-23,243.86,GBP,6500,Freight
T004288,V0008,INV-19254,02/12/2025,494.85,GBP,6200,Air travel
T004289,V9127,INV-28119,2024-06-13,"£2,121.85",GBP,6000,Ad spend
T004290,V0092,INV-78412,2025-06-09,785.38,GBP,6500,Office supplies
T004291,V0147,INV-67718,03/06/2025,£705.90,GBP,6200,Ad spend
T004292,V0003,INV-80660,06/25/2024,251.30,GBP,6000,Software licence
T004293,V9821,INV-80791,02/17/2024,£78.85,GBP,6300,Ad spend
T004294,V0082,INV-72033,05/04/2024,320.76,GBP,6100,Office supplies
T004295,V0098,INV-83849,28/03/2024,"1,521.22",GBP,6200,Freight
T004296,V0104,INV-21993,27 Mar 2024,,GBP,6100,Freight
T004297,V0128,INV-98387,2024-10-03,126.39,GBP,6100,Freight
T004298,V0172,INV-65505,31/05/2025,463.54,GBP,6100,Ad spend
T004299,V0186,INV-61393,2025-05-03,£136.58,GBP,6500,Advisory fee
T004300,V0013,INV-45013,14 Feb 2024,£168.72,GBP,6400,Air travel
T004301,V0059,INV-25455,21/09/2024,253.17,GBP,6000,Freight
T004302,V0109,INV-24744,12/29/2024,89.82,GBP,6300,Software licence
T004303,V0127,INV-82331,11 Sep 2024,138.17,GBP,6100,Ad spend
T004304,V0073,INV-98367,2024-08-17,£874.60,GBP,6200,Advisory fee
T004305,V0097,INV-56405,19/04/2024,£95.76,GBP,6300,Freight
T004306,V0169,INV-97821,02/11/2025,69.57,GBP,6100,Air travel
T004307,V0164,INV-15920,2025-03-07,£201.74,GBP,6500,Advisory fee
T004308,V0073,INV-89930,01/20/2025,902.48,GBP,6300,Freight
T004309,V0064,INV-44711,15 Mar 2025,£324.86,GBP,6000,Air travel
T004310,V0116,INV-77069,15 Nov 2024,242.01,GBP,6100,Software licence
T004311,V0114,INV-11522,2024-06-05,423.6,GBP,6400,Air travel
T004312,V0027,INV-60585,2024-05-25,59.13,GBP,6100,Air travel
T004313,V0149,INV-41871,02/20/2025,695.18,GBP,6200,Freight
T004314,V0140,INV-26391,2024-01-01,615.10,GBP,6400,Freight
T004315,V0200,INV-39098,09/29/2024,257.18,GBP,6400,Ad spend
T004316,V0137,INV-75773,2024-08-21,"1,219.89",GBP,6400,Software licence
T004317,V0112,INV-28017,09/21/2024,116.72,GBP,6300,Ad spend
T004318,V0039,INV-79102,31/03/2025,"£1,395.07",GBP,6400,Freight
T004319,V0018,INV-65694,23/01/2024,£478.16,GBP,6400,Software licence
T004320,V0023,INV-49308,2024-03-16,278.60,GBP,6100,Software licence
T004321,V0151,INV-42543,01/01/2025,394.71,GBP,6500,Freight
T004322,V0164,INV-31396,28/07/2024,358.53,GBP,6500,Ad spend
T004323,V0028,INV-40493,06 Aug 2024,1544.28,GBP,6300,Advisory fee
T004324,V0105,INV-10055,2024-12-15,123.43,GBP,6100,Office supplies
T004325,V0012,INV-43359,24/11/2024,174.38,GBP,6400,Freight
T004326,V0025,INV-62508,12/06/2024,"1,261.34",GBP,6500,Software licence
T004327,V9156,INV-57227,12 Oct 2024,209.54,GBP,6200,Ad spend
T004328,V0038,INV-44364,07 May 2024,9999.0,GBP,6400,Software licence
T004329,V0110,INV-51665,02/02/2024,2615.94,GBP,6100,Advisory fee
T004330,V0075,INV-45861,29 Jan 2024,259.31,GBP,6400,Ad spend
T004331,V0103,INV-18281,2025-04-26,£853.63,GBP,6500,Ad spend
T004332,V0192,INV-18563,2025-06-12,113.40,GBP,6100,Advisory fee
T004333,V0067,INV-87928,02/12/2024,925.38,GBP,6400,Freight
T004334,V0187,INV-10373,14 Feb 2025,502.38,GBP,6300,Freight
T004335,V0038,INV-22700,10/05/2024,678.81,GBP,6000,Ad spend
T004336,V0070,INV-64224,13 Jun 2025,198.32,GBP,6000,Office supplies
T004337,V0084,INV-91598,08 Jul 2024,64.9,GBP,6300,Advisory fee
T004338,V0097,INV-44737,08 Mar 2025,£701.75,GBP,6400,Advisory fee
T004339,V0138,INV-90924,09/11/2024,41.69,GBP,6500,Freight
T004340,V0102,INV-91073,26 Mar 2025,284.55,GBP,6200,Freight
T004341,V0098,INV-84346,11/15/2024,1136.04,GBP,6500,Software licence
T004342,V0084,INV-54601,24/09/2024,£498.24,GBP,6200,Advisory fee
T004343,V0013,INV-24502,07/05/2024,"£95,000.00",GBP,6400,Office supplies
T004344,V0185,INV-88526,2024-07-03,1245.91,GBP,6000,Advisory fee
T004345,V0200,INV-72620,2025-01-04,£196.51,GBP,6100,Advisory fee
T004346,V0098,INV-15831,12/25/2024,£415.73,GBP,6000,Software licence
T004347,V0122,INV-20303,2025-03-08,£382.95,GBP,6500,Advisory fee
T004348,V0016,INV-39762,08 Feb 2025,70.78,GBP,6100,Ad spend
T004349,V0081,INV-42578,02/24/2025,143.39,GBP,6500,Advisory fee
T004350,V0033,INV-23108,2025-06-11,217.71,GBP,6400,Air travel
T004351,V0084,INV-58809,27 Feb 2024,42.96,GBP,6300,Ad spend
T004352,V0002,INV-16442,26 Jan 2024,425.07,GBP,6400,Advisory fee
T004353,V0167,INV-85025,11/04/2024,306.75,GBP,6100,Air travel
T004354,V0136,INV-86069,13/09/2024,64.06,GBP,6100,Software licence
T004355,V0076,INV-59327,19 Jan 2025,629.32,GBP,6500,Air travel
T004356,V0190,INV-82974,,£886.66,GBP,6300,Ad spend
T004357,V0106,INV-16553,2024-11-30,517.88,GBP,6300,Air travel
T004358,V0042,INV-11881,2024-11-14,282.46,GBP,6200,Ad spend
T004359,V0094,INV-74229,03/29/2025,773.24,GBP,6200,Freight
T004360,V0008,INV-84869,2025-04-06,852.56,GBP,6200,Air travel
T004361,V0057,INV-35203,2025-06-02,£565.75,GBP,6400,Software licence
T004362,V0109,INV-27151,09/05/2024,162.87,GBP,6200,Air travel
T004363,V0104,INV-59972,05/13/2024,£546.90,GBP,6500,Office supplies
T004364,V0198,INV-64884,2024-12-10,1502.71,GBP,6500,Air travel
T004365,V0014,INV-24208,02/10/2025,209.29,GBP,6500,Air travel
T004366,V0155,INV-89723,2024-12-21,4055.11,GBP,6100,Software licence
T004367,V0003,INV-98508,11 Mar 2025,226.29,GBP,6100,Office supplies
T004368,V0031,INV-32925,04/06/2024,418.07,GBP,6200,Office supplies
T004369,V0196,INV-69234,2025-03-14,£192.53,GBP,6300,Advisory fee
T004370,V0169,INV-72121,11/14/2024,515.74,GBP,6300,Office supplies
T004371,V0196,INV-51419,03/09/2024,"9,999.00",GBP,6300,Software licence
T004372,V0027,INV-20363,06/30/2024,221.26,GBP,6200,Advisory fee
T004373,V0026,INV-22097,2025-01-16,£121.35,GBP,6400,Air travel
T004374,V0137,INV-77773,01/02/2025,468.19,GBP,6000,Software licence
T004375,V0195,INV-80366,16 Jan 2024,"£1,204.59",GBP,6000,Ad spend
T004376,V0151,INV-77668,09 Feb 2025,£821.07,GBP,6300,Advisory fee
T004377,V0127,INV-83246,10 May 2024,29.70,GBP,6100,Software licence
T004378,V0045,INV-85738,01/01/2025,3813.40,GBP,6300,Software licence
T004379,V0070,INV-68473,05/18/2024,558.25,GBP,6500,Ad spend
T004380,V0068,INV-31510,2025-03-11,£171.72,GBP,6000,Office supplies
T004381,V0187,INV-24536,2024-06-17,£479.55,GBP,6000,Office supplies
T004382,V0136,INV-42929,22 Aug 2024,489.71,GBP,6500,Ad spend
T004383,V0088,INV-39881,16/03/2025,193.73,GBP,6200,Advisory fee
T004384,V0151,INV-60576,19/02/2024,£501.55,GBP,6300,Freight
T004385,V0090,INV-93303,06/21/2024,206.81,GBP,6200,Air travel
T004386,V0132,INV-32915,11/13/2024,258.58,GBP,6100,Software licence
T004387,V0172,INV-83071,26 Aug 2024,189.63,GBP,6400,Air travel
T004388,V0065,INV-57451,10/01/2024,83.43,GBP,6000,Software licence
T004389,V0174,INV-66260,17 Sep 2024,£473.63,GBP,6200,Advisory fee
T004390,V0095,INV-47382,23 Apr 2025,768.03,GBP,6200,Advisory fee
T004391,V0038,INV-35796,19 Mar 2024,710.79,GBP,6000,Office supplies
T004392,V0050,INV-30206,04/03/2025,994.18,GBP,6200,Freight
T004393,V0158,INV-74389,2024-03-27,576.38,GBP,6300,Ad spend
T004394,V0199,INV-62185,07/30/2024,224.53,GBP,6100,Advisory fee
T004395,V0076,INV-94549,19/06/2024,1016.0,GBP,6300,Office supplies
T004396,V0008,INV-35117,23 Jan 2025,90.63,GBP,6500,Office supplies
T004397,V0019,INV-72224,28/12/2024,£149.79,GBP,6500,Software licence
T004398,V0168,INV-81159,03/03/2024,139.68,GBP,6000,Freight
T004399,V0100,INV-42366,2024-02-12,"1,323.54",GBP,6200,Air travel
T004400,V0183,INV-93275,18 Jul 2024,"£1,138.05",GBP,6000,Ad spend
T004401,V0156,INV-40086,28/11/2024,689.55,GBP,6500,Freight
T004402,V0129,INV-28982,30/09/2024,1311.76,GBP,6400,Office supplies
T004403,V0085,INV-40083,08/11/2024,153.36,GBP,6000,Software licence
T004404,V0180,INV-93148,16 Apr 2024,£591.97,GBP,6400,Software licence
T004405,V0184,INV-61948,03/27/2025,£351.53,GBP,6300,Freight
T004406,V0074,INV-77395,03/09/2024,"£1,024.10",GBP,6300,Air travel
T004407,V0045,INV-46549,09/17/2024,£355.40,GBP,6200,Advisory fee
T004408,V0093,INV-44295,2024-09-25,£264.16,GBP,6300,Software licence
T004409,V0137,INV-37559,2025-01-05,£731.43,GBP,6500,Software licence
T004410,V0122,INV-89005,08/10/2024,"£1,057.63",GBP,6300,Advisory fee
T004411,V0142,INV-24044,16 Jan 2024,90000.0,GBP,6500,Advisory fee
T004412,V0167,INV-97755,2024-11-24,377.22,GBP,6100,Advisory fee
T004413,V0153,INV-26165,30 May 2024,125.93,GBP,6400,Ad spend
T004414,V0129,INV-77173,2024-09-18,25.85,GBP,6400,Advisory fee
T004415,V0099,INV-91539,11 Mar 2025,502.96,GBP,6400,Freight
T004416,V0132,INV-30316,2024-03-03,788.23,GBP,6200,Air travel
T004417,V0124,INV-85861,16/05/2024,538.22,GBP,6300,Software licence
T004418,V0071,INV-68905,05/20/2024,47.25,GBP,6200,Ad spend
T004419,V0060,INV-14774,01/04/2024,274.26,GBP,6500,Freight
T004420,V0139,INV-59982,15 Sep 2024,35.16,GBP,6100,Air travel
T004421,V0034,INV-36703,08/19/2024,1820.14,GBP,6400,Ad spend
T004422,V0042,INV-78349,29 Aug 2024,122.16,GBP,6100,Freight
T004423,V0027,INV-29785,25 Apr 2024,,GBP,6500,Advisory fee
T004424,V0141,INV-75531,2024-01-31,"£1,141.91",GBP,6300,Office supplies
T004425,V0146,INV-37536,25/06/2024,£149.81,GBP,6400,Freight
T004426,V0013,INV-85769,08/05/2024,116.04,GBP,6100,Office supplies
T004427,V0032,INV-15869,2024-04-29,593.13,GBP,6000,Office supplies
T004428,V0059,INV-33033,03/01/2024,159.37,GBP,6000,Software licence
T004429,V0178,INV-78422,01/30/2025,£451.57,GBP,6300,Ad spend
T004430,V0098,INV-25022,2024-02-16,237.2,GBP,6000,Freight
T004431,V0162,INV-88232,07/05/2025,£56.87,GBP,6500,Ad spend
T004432,V0032,INV-11468,26/03/2024,34.69,GBP,6200,Office supplies
T004433,V0096,INV-60294,05/04/2024,517.68,GBP,6200,Software licence
T004434,V0186,INV-40832,2024-10-23,217.52,GBP,6200,Advisory fee
T004435,V0063,INV-94037,28 Mar 2024,219.55,GBP,6400,Freight
T004436,V0194,INV-16208,09 May 2025,£867.36,GBP,6200,Ad spend
T004437,V0193,INV-82133,21/05/2024,"1,466.72",GBP,6100,Air travel
T004438,V0080,INV-63564,2024-11-19,298.93,GBP,6500,Software licence
T004439,V0009,INV-10478,22/07/2024,277.37,GBP,6500,Software licence
T004440,V0118,INV-62989,2024-07-05,699.35,GBP,6000,Air travel
T004441,V0072,INV-53178,23/01/2025,90.68,GBP,6300,Software licence
T004442,V0085,INV-12561,17 Feb 2024,£515.67,GBP,6300,Ad spend
T004443,V0172,INV-61109,08 Mar 2025,740.31,GBP,6200,Software licence
T004444,V0019,INV-11709,06 Feb 2025,852.57,GBP,6200,Air travel
T004445,V0023,INV-21835,08/18/2024,£47.92,GBP,6200,Software licence
T004446,V0115,INV-80995,2024-11-27,£174.60,GBP,6000,Ad spend
T004447,V0158,INV-87526,2024-10-02,£153.53,GBP,6400,Ad spend
T004448,V0011,INV-78523,01/16/2024,£450.28,GBP,6200,Freight
T004449,V0195,INV-35512,16/03/2025,£684.59,GBP,6300,Freight
T004450,V0052,INV-48561,24 May 2024,2093.06,GBP,6300,Freight
T004451,V0186,INV-84379,02/18/2025,234.05,GBP,6100,Ad spend
T004452,V0156,INV-70176,01/16/2024,233.38,GBP,6400,Office supplies
T004453,V0139,INV-66813,06/16/2025,"£1,428.87",GBP,6500,Freight
T004454,V0031,INV-71928,11/05/2025,559.05,GBP,6400,Software licence
T004455,V0094,INV-14015,14/01/2025,"90,000.00",GBP,6400,Ad spend
T004456,V0047,INV-57581,2025-04-09,,GBP,6000,Freight
T004457,V0117,INV-59421,01/24/2024,112.98,GBP,6500,Freight
T004458,V0061,INV-26581,23/01/2024,£93.09,GBP,6000,Office supplies
T004459,V0111,INV-56990,04/10/2025,73.21,GBP,6500,Freight
T004460,V0148,INV-83278,10 Jul 2024,835.69,GBP,6300,Software licence
T004461,V0078,INV-20310,01/06/2024,"1,491.38",GBP,6400,Air travel
T004462,V0036,INV-19547,17/04/2025,3084.97,GBP,6200,Air travel
T004463,V0131,INV-51203,04/30/2024,1019.86,GBP,6300,Ad spend
T004464,V0117,INV-48114,2024-04-02,1449.72,GBP,6500,Advisory fee
T004465,V0036,INV-73999,30 Oct 2024,£213.15,GBP,6300,Freight
T004466,V0048,INV-19781,2024-04-08,113.06,GBP,6400,Advisory fee
T004467,V0166,INV-82276,2024-05-28,"£1,027.71",GBP,6200,Software licence
T004468,V0156,INV-87623,16 Feb 2025,638.71,GBP,6100,Ad spend
T004469,V0069,INV-33203,2024-06-15,95000.00,GBP,6100,Freight
T004470,V0123,INV-53813,08/06/2025,£617.77,GBP,6400,Software licence
T004471,V0116,INV-16998,09/27/2024,575.65,GBP,6500,Advisory fee
T004472,V0094,INV-44917,05/15/2024,"£1,656.06",GBP,6000,Freight
T004473,V0089,INV-99262,10/27/2024,1676.53,GBP,6200,Ad spend
T004474,V0012,INV-51806,03/21/2025,734.10,GBP,6400,Office supplies
T004475,V0001,INV-85756,05/24/2024,"£90,000.00",GBP,6100,Air travel
T004476,V0128,INV-10007,01/19/2024,£710.14,GBP,6500,Software licence
T004477,V0017,INV-92853,12 Feb 2025,£242.92,GBP,6100,Advisory fee
T004478,V0088,INV-63740,08/10/2024,927.25,GBP,6000,Ad spend
T004479,V0044,INV-37691,19/05/2024,87.01,GBP,6200,Ad spend
T004480,V0046,INV-75942,15/06/2024,"£1,285.99",GBP,6400,Freight
T004481,V0084,INV-46699,06 Jan 2024,£108.42,GBP,6000,Software licence
T004482,V0125,INV-78179,06/13/2025,£552.46,GBP,6100,Office supplies
T004483,V0177,INV-44316,04/08/2025,159.23,GBP,6100,Software licence
T004484,V0035,INV-65008,15/03/2024,741.54,GBP,6300,Freight
T004485,V0198,INV-58908,01/07/2024,95000.00,GBP,6300,Software licence
T004486,V0016,INV-56062,2024-03-01,£69.81,GBP,6000,Software licence
T004487,V0148,INV-58732,01/02/2024,£640.83,GBP,6400,Office supplies
T004488,V0119,INV-24314,03/29/2024,213.64,GBP,6200,Office supplies
T004489,V0110,INV-20599,14 Feb 2024,"1,063.44",GBP,6500,Air travel
T004490,V0059,INV-67748,24 Feb 2024,£404.02,GBP,6400,Office supplies
T004491,V0052,INV-15747,02/03/2024,623.26,GBP,6300,Software licence
T004492,V0111,INV-87810,2024-11-17,140.71,GBP,6500,Software licence
T004493,V0002,INV-73421,19/09/2024,210.97,GBP,6500,Advisory fee
T004494,V0023,INV-76083,2024-11-15,243.59,GBP,6400,Advisory fee
T004495,V0084,INV-48408,20 Aug 2024,1035.22,GBP,6500,Office supplies
T004496,V0146,INV-78406,24 Apr 2025,2553.23,GBP,6300,Freight
T004497,V0143,INV-85115,06 Aug 2024,166.39,GBP,6300,Air travel
T004498,V0034,INV-88011,2024-09-20,1318.87,GBP,6200,Ad spend
